week_start,week_end,Produit,Ville,Prix,Variation,Semaine,Source_File
2025-02-10,2025-02-16,Viande de b?uf sans os (1 KG),Lokossa,3000,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Viande de mouton (1 KG),Cotonou,3500,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Viande de mouton (1 KG),Porto-Novo,2800,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Viande de mouton (1 KG),Parakou,3000,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Viande de mouton (1 KG),Natitingou,2500,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Viande de mouton (1 KG),Bohicon,3000,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Viande de mouton (1 KG),Lokossa,3000,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Riz importé ??GINO?? (5 KG),Cotonou,6333,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Riz importé ??GINO?? (5 KG),Porto-Novo,5500,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Riz importé ??GINO?? (5 KG),Parakou,5933,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Riz importé ??GINO?? (5 KG),Natitingou,6000,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Riz importé ??GINO?? (5 KG),Bohicon,6000,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Riz importé ??GINO?? (5 KG),Lokossa,6233,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Lait concentré ??JAGO?? (1 KG),Cotonou,1500,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Lait concentré ??JAGO?? (1 KG),Porto-Novo,1400,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Lait concentré ??JAGO?? (1 KG),Parakou,1400,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Lait concentré ??JAGO?? (1 KG),Natitingou,1400,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Lait concentré ??JAGO?? (1 KG),Bohicon,1500,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Lait concentré ??JAGO?? (1 KG),Lokossa,1400,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Lait concentré ??Cèbon?? (1 KG),Cotonou,1300,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Lait concentré ??Cèbon?? (1 KG),Porto-Novo,1200,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Lait concentré ??Cèbon?? (1 KG),Parakou,1200,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Lait concentré ??Cèbon?? (1 KG),Natitingou,1200,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Lait concentré ??Cèbon?? (1 KG),Bohicon,1200,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Lait concentré ??Cèbon?? (1 KG),Lokossa,1200,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Farine de blé (1 KG),Cotonou,500,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Farine de blé (1 KG),Porto-Novo,533,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Farine de blé (1 KG),Parakou,483,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Farine de blé (1 KG),Natitingou,567,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Farine de blé (1 KG),Bohicon,500,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Farine de blé (1 KG),Lokossa,500,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Spaghetti ??Matanti?? (500 G),Cotonou,500,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Spaghetti ??Matanti?? (500 G),Porto-Novo,450,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Spaghetti ??Matanti?? (500 G),Parakou,500,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Spaghetti ??Matanti?? (500 G),Natitingou,450,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Spaghetti ??Matanti?? (500 G),Bohicon,450,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Spaghetti ??Matanti?? (500 G),Lokossa,425,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Ciment ??NOCIBE?? (1 tonne),Cotonou,86000,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Ciment ??NOCIBE?? (1 tonne),Porto-Novo,80000,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Ciment ??NOCIBE?? (1 tonne),Parakou,89667,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Ciment ??NOCIBE?? (1 tonne),Natitingou,93000,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Ciment ??NOCIBE?? (1 tonne),Bohicon,85000,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Ciment ??NOCIBE?? (1 tonne),Lokossa,89000,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Ciment ??SCB Lafarge?? (1 tonne),Cotonou,86000,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Ciment ??SCB Lafarge?? (1 tonne),Porto-Novo,80000,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Ciment ??SCB Lafarge?? (1 tonne),Parakou,89667,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Ciment ??SCB Lafarge?? (1 tonne),Natitingou,93000,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Ciment ??SCB Lafarge?? (1 tonne),Bohicon,85000,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Ciment ??SCB Lafarge?? (1 tonne),Lokossa,89000,0.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Fer à béton (barre de 8) (1 tonne),Cotonou,583333,-5.9,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Fer à béton (barre de 8) (1 tonne),Porto-Novo,570000,-5.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Fer à béton (barre de 8) (1 tonne),Parakou,630000,-3.1,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Fer à béton (barre de 8) (1 tonne),Natitingou,600000,-3.7,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Fer à béton (barre de 8) (1 tonne),Bohicon,600000,-3.7,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Fer à béton (barre de 8) (1 tonne),Lokossa,620000,-3.1,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Fer à béton (barre de 10) (1 tonne),Cotonou,583333,-5.9,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Fer à béton (barre de 10) (1 tonne),Porto-Novo,570000,-5.0,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Fer à béton (barre de 10) (1 tonne),Parakou,630000,-3.1,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Fer à béton (barre de 10) (1 tonne),Natitingou,600000,-3.7,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Fer à béton (barre de 10) (1 tonne),Bohicon,600000,-3.7,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-02-10,2025-02-16,Fer à béton (barre de 10) (1 tonne),Lokossa,620000,-3.1,10_au_16_Fe?v_2025,2. Prix_des_produits_du_10_au_16_Fe?v_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Maïs séché en grains vendu au détail (1KG),Cotonou,296,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Maïs séché en grains vendu au détail (1KG),Porto-Novo,289,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Maïs séché en grains vendu au détail (1KG),Parakou,247,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Maïs séché en grains vendu au détail (1KG),Natitingou,216,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Maïs séché en grains vendu au détail (1KG),Bohicon,232,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Maïs séché en grains vendu au détail (1KG),Lokossa,297,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Riz en grains longs vendu au détail (1KG),Cotonou,639,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Riz en grains longs vendu au détail (1KG),Porto-Novo,595,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Riz en grains longs vendu au détail (1KG),Parakou,704,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Riz en grains longs vendu au détail (1KG),Natitingou,596,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Riz en grains longs vendu au détail (1KG),Bohicon,645,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Riz en grains longs vendu au détail (1KG),Lokossa,579,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Sorgho (1KG),Cotonou,548,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Sorgho (1KG),Porto-Novo,433,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Sorgho (1KG),Parakou,371,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Sorgho (1KG),Natitingou,209,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Sorgho (1KG),Bohicon,374,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Sorgho (1KG),Lokossa,609,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Mil (1KG),Cotonou,608,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Mil (1KG),Porto-Novo,593,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Mil (1KG),Parakou,506,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Mil (1KG),Natitingou,307,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Mil (1KG),Bohicon,425,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Mil (1KG),Lokossa,689,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Gari 2ème qualité (1 KG),Cotonou,425,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Gari 2ème qualité (1 KG),Porto-Novo,389,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Gari 2ème qualité (1 KG),Parakou,443,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Gari 2ème qualité (1 KG),Natitingou,433,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Gari 2ème qualité (1 KG),Bohicon,350,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Gari 2ème qualité (1 KG),Lokossa,409,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Sucre raffiné en poudre (1 KG),Cotonou,686,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Sucre raffiné en poudre (1 KG),Porto-Novo,590,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Sucre raffiné en poudre (1 KG),Parakou,601,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Sucre raffiné en poudre (1 KG),Natitingou,653,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Sucre raffiné en poudre (1 KG),Bohicon,596,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Sucre raffiné en poudre (1 KG),Lokossa,889,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Haricot blanc (1 KG),Cotonou,821,6.6,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Haricot blanc (1 KG),Porto-Novo,657,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Haricot blanc (1 KG),Parakou,917,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Haricot blanc (1 KG),Natitingou,705,13.9,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Haricot blanc (1 KG),Bohicon,646,4.4,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Haricot blanc (1 KG),Lokossa,732,5.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Ignames (1 KG),Cotonou,708,1.6,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Ignames (1 KG),Porto-Novo,1086,2.1,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Ignames (1 KG),Parakou,511,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Ignames (1 KG),Natitingou,247,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Ignames (1 KG),Bohicon,482,2.3,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Ignames (1 KG),Lokossa,1093,1.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Tomate fraiche (1 KG),Cotonou,369,-2.9,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Tomate fraiche (1 KG),Porto-Novo,484,-1.6,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Tomate fraiche (1 KG),Parakou,481,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Tomate fraiche (1 KG),Natitingou,216,-11.5,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Tomate fraiche (1 KG),Bohicon,327,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Tomate fraiche (1 KG),Lokossa,275,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Piment frais au kg (1 KG),Cotonou,1134,6.5,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Piment frais au kg (1 KG),Porto-Novo,1025,5.9,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Piment frais au kg (1 KG),Parakou,1042,4.5,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Piment frais au kg (1 KG),Natitingou,1157,4.7,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Piment frais au kg (1 KG),Bohicon,985,6.9,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Piment frais au kg (1 KG),Lokossa,947,5.6,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Oignon frais rond (1 KG),Cotonou,377,-17.3,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Oignon frais rond (1 KG),Porto-Novo,398,-13.1,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Oignon frais rond (1 KG),Parakou,368,-4.9,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Oignon frais rond (1 KG),Natitingou,445,-3.9,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Oignon frais rond (1 KG),Bohicon,407,-11.5,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Oignon frais rond (1 KG),Lokossa,408,-9.3,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Huile d'arachide artisanale (1 L),Cotonou,1700,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Huile d'arachide artisanale (1 L),Porto-Novo,1700,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Huile d'arachide artisanale (1 L),Parakou,1600,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Huile d'arachide artisanale (1 L),Natitingou,1500,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Huile d'arachide artisanale (1 L),Bohicon,1400,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Huile d'arachide artisanale (1 L),Lokossa,1567,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Huile de palme non raffinée (1 L),Cotonou,917,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Huile de palme non raffinée (1 L),Porto-Novo,833,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Huile de palme non raffinée (1 L),Parakou,1100,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Huile de palme non raffinée (1 L),Natitingou,1100,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Huile de palme non raffinée (1 L),Bohicon,800,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Huile de palme non raffinée (1 L),Lokossa,808,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Huile de coton (1 L),Cotonou,1500,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Huile de coton (1 L),Porto-Novo,1500,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Huile de coton (1 L),Parakou,1400,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Huile de coton (1 L),Natitingou,1333,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Huile de coton (1 L),Bohicon,1333,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Huile de coton (1 L),Lokossa,850,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
2025-03-10,2025-03-16,Essence Kpayo (1 L),Cotonou,633,0.0,10_au_16_mars_2025,2. Prix_des_produits_du_10_au_16_mars_2025_2e?me_Semaine.docx
